,Unnamed: 0,lidar_files,label_files,Transformed
1859,1859,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_20_842.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_20_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_20_842.bin
1860,1860,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_21_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_21_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_21_841.bin
1861,1861,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_22_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_22_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_22_841.bin
1862,1862,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_23_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_23_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_23_841.bin
1863,1863,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_24_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_24_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_24_841.bin
1864,1864,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_25_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_25_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_25_841.bin
1865,1865,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_26_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_26_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_26_841.bin
1866,1866,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_27_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_27_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_27_841.bin
1867,1867,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_27_942.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_27_942.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_27_942.bin
1868,1868,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_28_41.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_28_41.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_28_41.bin
1869,1869,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_28_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_28_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_28_841.bin
1870,1870,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_29_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_29_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_29_341.bin
1871,1871,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_29_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_29_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_29_841.bin
1872,1872,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_30_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_30_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_30_341.bin
1873,1873,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_30_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_30_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_30_841.bin
1874,1874,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_31_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_31_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_31_341.bin
1875,1875,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_31_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_31_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_31_841.bin
1876,1876,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_32_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_32_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_32_341.bin
1877,1877,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_32_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_32_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_32_841.bin
1878,1878,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_33_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_33_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_33_341.bin
1879,1879,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_33_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_33_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_33_841.bin
1880,1880,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_34_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_34_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_34_341.bin
1881,1881,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_34_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_34_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_34_841.bin
1882,1882,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_35_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_35_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_35_341.bin
1883,1883,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_35_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_35_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_35_841.bin
1884,1884,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_36_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_36_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_36_341.bin
1885,1885,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_36_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_36_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_36_841.bin
1886,1886,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_37_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_37_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_37_341.bin
1887,1887,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_37_840.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_37_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_37_840.bin
1888,1888,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_26_342.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_26_342.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_26_342.bin
1889,1889,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_26_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_26_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_26_841.bin
1890,1890,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_27_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_27_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_27_341.bin
1891,1891,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_27_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_27_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_27_841.bin
1892,1892,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_28_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_28_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_28_341.bin
1893,1893,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_28_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_28_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_28_841.bin
1894,1894,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_29_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_29_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_29_341.bin
1895,1895,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_29_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_29_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_29_841.bin
1896,1896,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_30_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_30_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_30_341.bin
1897,1897,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_30_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_30_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_30_841.bin
1898,1898,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_31_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_31_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_31_341.bin
1899,1899,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_31_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_31_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_31_841.bin
1900,1900,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_32_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_32_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_32_341.bin
1901,1901,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_32_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_32_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_32_841.bin
1902,1902,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_33_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_33_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_33_341.bin
1903,1903,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_33_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_26_33_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_26_33_841.bin
1904,1904,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_04_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_04_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_04_341.bin
1905,1905,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_04_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_04_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_04_841.bin
1906,1906,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_05_340.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_05_340.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_05_340.bin
1907,1907,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_05_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_05_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_05_841.bin
1908,1908,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_06_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_06_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_06_341.bin
1909,1909,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_06_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_06_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_06_841.bin
1910,1910,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_07_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_07_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_07_341.bin
1911,1911,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_07_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_07_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_07_841.bin
1912,1912,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_08_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_08_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_08_341.bin
1913,1913,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_08_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_08_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_08_841.bin
1914,1914,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_09_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_09_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_09_341.bin
1915,1915,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_09_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_09_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_09_841.bin
1916,1916,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_10_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_10_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_10_341.bin
1917,1917,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_10_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_10_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_10_841.bin
1918,1918,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_34_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_34_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_34_341.bin
1919,1919,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_34_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_34_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_34_841.bin
1920,1920,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_35_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_35_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_35_341.bin
1921,1921,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_35_840.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_35_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_35_840.bin
1922,1922,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_36_340.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_36_340.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_36_340.bin
1923,1923,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_36_840.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_36_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_36_840.bin
1924,1924,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_37_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_37_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_37_341.bin
1925,1925,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_37_840.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_37_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_37_840.bin
1926,1926,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_38_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_38_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_38_341.bin
1927,1927,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_38_841.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_38_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_38_841.bin
1928,1928,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_39_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_39_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_39_341.bin
1929,1929,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_39_840.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_39_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_39_840.bin
1930,1930,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Data/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_40_341.bin,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_27_40_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_27_40_341.bin
