,label_files,lidar_files
240,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_46_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_46_841.bin
241,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_46_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_46_841.bin
242,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_47_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_47_841.bin
243,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_47_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_47_841.bin
244,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_47_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_47_841.bin
245,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_47_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_47_841.bin
246,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_48_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_48_841.bin
247,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_48_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_48_841.bin
248,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_48_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_48_841.bin
249,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_48_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_48_841.bin
250,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_49_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_49_841.bin
251,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_49_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_49_841.bin
252,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_49_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_49_841.bin
253,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_49_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_49_841.bin
254,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_50_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_50_841.bin
255,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_50_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_50_841.bin
256,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_50_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_50_841.bin
257,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_50_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_50_841.bin
258,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_51_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_51_841.bin
259,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_51_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_51_841.bin
260,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_51_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_51_841.bin
261,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_51_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_51_841.bin
262,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_51_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_51_841.bin
263,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_52_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_52_841.bin
264,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_52_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_52_841.bin
265,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_52_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_52_841.bin
266,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_52_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_52_841.bin
267,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_52_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_52_841.bin
268,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_53_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_53_841.bin
269,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_53_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_53_841.bin
270,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_53_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_53_841.bin
271,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_54_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_54_841.bin
272,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_54_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_54_841.bin
273,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_54_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_54_841.bin
274,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_55_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_55_841.bin
275,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_56_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_56_841.bin
276,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_57_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_57_840.bin
277,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_58_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_58_841.bin
278,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_24_59_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_24_59_840.bin
279,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_00_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_00_841.bin
280,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_01_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_01_841.bin
281,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_02_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_02_840.bin
282,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_03_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_03_840.bin
283,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_04_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_04_840.bin
284,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_05_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_05_840.bin
285,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_06_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_06_841.bin
286,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_07_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_07_841.bin
287,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_08_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_08_841.bin
288,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_08_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_08_841.bin
289,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_20_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_20_842.bin
290,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_20_842.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_20_842.bin
291,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_21_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_21_841.bin
292,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_21_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_21_841.bin
293,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_22_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_22_841.bin
294,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_22_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_22_841.bin
295,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_23_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_23_841.bin
296,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_24_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_24_841.bin
297,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_24_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_24_841.bin
298,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_25_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_25_841.bin
299,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_25_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_25_841.bin
300,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_26_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_26_841.bin
301,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_26_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_26_841.bin
302,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_27_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_27_841.bin
303,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_27_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_27_841.bin
304,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_27_942.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_27_942.bin
305,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_27_942.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_27_942.bin
306,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_28_41.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_28_41.bin
307,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_28_41.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_28_41.bin
308,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_28_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_28_841.bin
309,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_28_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_28_841.bin
310,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_29_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_29_341.bin
311,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_29_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_29_341.bin
312,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_29_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_29_841.bin
313,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_29_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_29_841.bin
314,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_30_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_30_341.bin
315,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_30_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_30_341.bin
316,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_30_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_30_841.bin
317,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_30_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_30_841.bin
318,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_31_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_31_341.bin
319,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_31_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_31_341.bin
320,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_31_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_31_841.bin
321,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_31_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_31_841.bin
322,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_32_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_32_341.bin
323,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_32_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_32_341.bin
324,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_32_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_32_841.bin
325,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_32_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_32_841.bin
326,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_33_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_33_341.bin
327,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_33_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_33_341.bin
328,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_33_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_33_841.bin
329,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_33_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_33_841.bin
330,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_34_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_34_341.bin
331,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_34_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_34_341.bin
332,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_34_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_34_841.bin
333,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_34_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_34_841.bin
334,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_35_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_35_341.bin
335,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_35_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_35_341.bin
336,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_35_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_35_841.bin
337,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_35_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_35_841.bin
338,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_36_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_36_341.bin
339,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_36_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_36_341.bin
340,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_36_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_36_841.bin
341,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_36_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_36_841.bin
342,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_37_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_37_341.bin
343,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_37_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_37_341.bin
344,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_37_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_37_840.bin
345,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_23_18_842_dir/2020_12_02=08_25_37_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_25_37_840.bin
346,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_28_18_841_dir/2020_12_02=08_28_21_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_28_21_341.bin
347,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_28_18_841_dir/2020_12_02=08_28_21_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_28_21_840.bin
348,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_28_18_841_dir/2020_12_02=08_28_22_841.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_28_22_841.bin
349,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_28_18_841_dir/2020_12_02=08_28_26_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_28_26_840.bin
350,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_28_18_841_dir/2020_12_02=08_28_27_340.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_28_27_340.bin
351,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_28_18_841_dir/2020_12_02=08_28_27_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_28_27_840.bin
352,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_28_18_841_dir/2020_12_02=08_28_28_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_28_28_840.bin
353,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_28_18_841_dir/2020_12_02=08_28_28_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_28_28_840.bin
354,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_28_18_841_dir/2020_12_02=08_28_28_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_28_28_840.bin
355,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_28_18_841_dir/2020_12_02=08_28_29_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_28_29_341.bin
356,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_28_18_841_dir/2020_12_02=08_28_29_341.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_28_29_341.bin
357,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_28_18_841_dir/2020_12_02=08_28_29_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_28_29_840.bin
358,/media/sdb1/dettrain_20220711/south_gate_1680_8Feb2022/Label_20220908/2020_12_02=08_28_18_841_dir/2020_12_02=08_28_29_840.bin.json,/media/sdb1/zoe/FYP/train_files/2020_12_02=08_28_29_840.bin
