,name,price,bookmark,happy,sad,food_type,location,Num_review,highlight,num_branch,num_seat,pay_list,other_facility,path,taste,decor,service,hygiene,value,overall,rank,district,happy_vs_sad,price_int,highlight_int,num_payment,num_facility,mins_walk,Guangdong,Hong Kong Style,International,Japanese,Taiwan,Western,HK,KL,NT,payme,alipay,apple pay,openrice pay,visa,wechat,10% Service Charge,Alcoholic Drinks,Delivery,Parking,rank10,rank3,rank_foodtype,$101-200,$201-400,$401-800,$51-100,Above $801,Below $50,Central,Kowloon Bay,North Point,Tsim Sha Tsui,Tsuen Wan,Yau Ma Tei,Yuen Long,happy_scale,sad_scale,Num_review_scale,Num_review_scale,num_branch_scale,num_seat_scale,num_payment_scale,num_facility_scale
491,Lucky U,$101-200,2953,113,0,Western,Tsuen Wan,117,0,1.0,80.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'UnionPay', 'JCB', 'WeChat Pay']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'VIP Room', 'Phone Reservation', 'Reward Dining Points', 'Delivery', '10% Service Charge', 'TV Broadcast', 'Live Sports Broadcast', 'Exclusive Online Booking']","11-min walk from Exit A1, Tsuen Wan West MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,2,NT,113.0,150,0,9.0,11.0,11.0,0,0,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0798289379900213,0.0,0.0706025562994522,0.0706025562994522,0.008771929824561403,0.0781563126252505,0.5714285714285714,0.625
492,Big Grains 品穀,Below $50,2960,58,5,Western,Tsuen Wan,107,0,1.0,10.0,"['Visa', 'Master', 'Cash', 'Octopus', 'Apple Pay']",['0'],"1-min walk from Exit A2, Tsuen Wan West MTR Station",4.0,3.0,3.0,4.0,3.0,17.0,2,NT,11.6,25,0,5.0,1.0,1.0,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0406272273699215,0.0333333333333333,0.064516129032258,0.064516129032258,0.008771929824561403,0.008016032064128256,0.2857142857142857,0.0
493,Homeru Teppanyaki 譽 鐵板燒,Above $801,2960,121,1,Japanese,Yuen Long,130,0,1.0,24.0,"['Visa', 'Master', 'Cash']",['0'],"5-min walk from Exit B2, Long Ping MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,2,NT,121.0,1000,0,3.0,1.0,5.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0855310049893086,0.0066666666666666,0.0785149117468046,0.0785149117468046,0.008771929824561403,0.022044088176352703,0.14285714285714285,0.0
494,Marugame Seimen (Amoy Plaza) 丸亀製麵 (淘大商場),$51-100,2977,30,3,Japanese,Kowloon Bay,59,0,12.0,40.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'UnionPay', 'OpenRice Pay']",['Spot payment'],"4-min walk from Exit B3, Ngau Tau Kok MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,2,KL,10.0,75,0,8.0,1.0,4.0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0206699928724162,0.02,0.0353012781497261,0.0353012781497261,0.10526315789473684,0.038076152304609215,0.5,0.0
495,Big Bang Don 爆丼屋,$101-200,2987,271,11,Japanese,Kowloon Bay,318,0,0.0,56.0,,,,4.0,4.0,4.0,4.0,3.0,18.0,2,KL,24.63636363636364,150,0,7.0,7.0,5.0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0.1924447612259444,0.0733333333333333,0.1929397443700547,0.1929397443700547,0.0,0.05410821643286572,0.4285714285714286,0.375
496,權發小廚,Below $50,2991,13,1,Guangdong,Yau Ma Tei,30,0,2.0,30.0,['Cash'],"['Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Delivery', '10% Service Charge']","2-min walk from Exit B1, Yau Ma Tei MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,2,KL,13.0,25,0,1.0,5.0,2.0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0085531004989308,0.0066666666666666,0.017650639074863,0.017650639074863,0.017543859649122806,0.028056112224448898,0.0,0.25
497,Sake And Yakitori 醉燒亭,$401-800,3013,24,4,Japanese,North Point,44,0,1.0,30.0,"['Visa', 'Master', 'Cash', 'Octopus']","['Online Reservation', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Parking', 'Phone Reservation', 'Reward Dining Points', '10% Service Charge']","5-min walk from Exit A, Fortress Hill MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,2,HK,6.0,600,0,4.0,7.0,5.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0163934426229508,0.0266666666666666,0.0261716372489348,0.0261716372489348,0.008771929824561403,0.028056112224448898,0.21428571428571427,0.375
498,野郎Stone Ya Rou Stone,$101-200,3029,133,0,Japanese,North Point,138,0,1.0,56.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'AE', 'UnionPay', 'JCB', 'Apple Pay', 'Google Pay', 'WeChat Pay']",['Spot payment'],"2-min walk from Exit A1, North Point MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,2,HK,133.0,150,0,12.0,1.0,2.0,0,0,0,1,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0940841054882394,0.0,0.0833840535605599,0.0833840535605599,0.008771929824561403,0.05410821643286572,0.7857142857142857,0.0
499,Chicken Fantasia 雞味濃,Below $50,3046,32,1,Hong Kong Style,Yau Ma Tei,50,0,3.0,30.0,"['AlipayHK', 'Alipay', 'Cash', 'Octopus']",['Spot payment'],"2-min walk from Exit A1, Yau Ma Tei MTR Station",3.0,3.0,3.0,3.0,4.0,16.0,2,KL,32.0,25,0,4.0,1.0,2.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.022095509622238,0.0066666666666666,0.0298234936092513,0.0298234936092513,0.02631578947368421,0.028056112224448898,0.21428571428571427,0.0
500,From Seed To Wish,$51-100,3053,50,3,Western,Kowloon Bay,75,0,2.0,40.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'AE', 'UnionPay', 'Apple Pay', 'Google Pay']",['Spot payment'],"Exit B, Kowloon Bay MTR Station",3.0,4.0,4.0,4.0,3.0,18.0,2,KL,16.666666666666668,75,0,10.0,1.0,5.0,0,0,0,0,0,1,0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0349251603706343,0.02,0.0450395617772367,0.0450395617772367,0.017543859649122806,0.038076152304609215,0.6428571428571428,0.0
501,Mrs Fong Chinese Desserts 方太糕品舖,Below $50,3060,3,1,Hong Kong Style,Yau Ma Tei,12,0,1.0,30.0,['Cash'],['0'],"4-min walk from Exit A, Jordan MTR Station; 佐敦站A出口，永安百貨後面",2.0,3.0,3.0,3.0,2.0,13.0,2,KL,3.0,25,0,1.0,1.0,4.0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0014255167498218,0.0066666666666666,0.0066950699939135,0.0066950699939135,0.008771929824561403,0.028056112224448898,0.0,0.0
502,真台客,$51-100,3093,46,11,Taiwan,Tsuen Wan,102,0,3.0,40.0,['Cash'],['0'],"5-min walk from Exit D, Tsuen Wan MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,2,NT,4.181818181818182,75,0,1.0,1.0,5.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0320741268709907,0.0733333333333333,0.0614729153986609,0.0614729153986609,0.02631578947368421,0.038076152304609215,0.0,0.0
503,SUKIYA すき家,Below $50,3110,53,7,Japanese,Yau Ma Tei,93,0,7.0,30.0,"['Cash', 'Octopus']",['0'],"2-min walk from Exit A1, Yau Ma Tei MTR Station",3.0,3.0,3.0,3.0,4.0,16.0,2,KL,7.571428571428571,25,0,2.0,1.0,2.0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.037063435495367,0.0466666666666666,0.0559951308581862,0.0559951308581862,0.06140350877192982,0.028056112224448898,0.07142857142857142,0.0
504,A LAI NOODLE 阿荔車仔麵,Below $50,3114,149,7,Hong Kong Style,Tsuen Wan,175,0,1.0,40.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash']",['Spot payment'],"13-min walk from Exit A, Tsuen Wan West MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,2,NT,21.285714285714285,25,0,5.0,1.0,13.0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1054882394868139,0.0466666666666666,0.1059038344491783,0.1059038344491783,0.008771929824561403,0.038076152304609215,0.2857142857142857,0.0
505,Little Bao 小包包,$201-400,3120,88,0,International,Central,95,0,2.0,18.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'OpenRice Pay']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Cake-cutting', 'Phone Reservation', 'Delivery', '10% Service Charge', 'Spot payment']","6-min walk from Exit A2, Sheung Wan MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,2,HK,88.0,300,0,6.0,9.0,6.0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0620099786172487,0.0,0.057212416311625,0.057212416311625,0.017543859649122806,0.01603206412825651,0.3571428571428571,0.5
506,Nippon Sushi Dining 日和号壽司料理,$101-200,3124,230,64,Japanese,Kowloon Bay,446,0,0.0,56.0,,,,4.0,4.0,4.0,4.0,3.0,18.0,2,KL,3.59375,150,0,7.0,7.0,5.0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0.1632216678545973,0.4266666666666667,0.27084601339014,0.27084601339014,0.0,0.05410821643286572,0.4285714285714286,0.375
507,Antoshimo Cafe & Bakery (愉景新城),$51-100,3133,35,8,Japanese,Tsuen Wan,81,0,0.0,40.0,,,,4.0,4.0,3.0,4.0,3.0,17.5,2,NT,4.375,75,0,4.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0242337847469707,0.0533333333333333,0.0486914181375532,0.0486914181375532,0.0,0.038076152304609215,0.21428571428571427,0.25
508,Boss Hot Pot 老闆火鍋冰室,$101-200,3163,169,2,Guangdong,Yuen Long,187,0,1.0,56.0,"['AlipayHK', 'Alipay', 'Cash']","['Online Reservation', 'Reward Dining Points', 'Spot payment']","10-min walk from Exit B1, Long Ping MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,2,NT,84.5,150,0,3.0,3.0,10.0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.119743406985032,0.0133333333333333,0.1132075471698113,0.1132075471698113,0.008771929824561403,0.05410821643286572,0.14285714285714285,0.125
509,E Pot (Tai Hung Fai (Tsuen Wan) Centre) 一鍋堂 (大鴻輝(荃灣)中心),$201-400,3182,235,7,Hong Kong Style,Tsuen Wan,258,0,4.0,60.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'UnionPay', 'Apple Pay', 'Google Pay']","['Wi-Fi', 'Delivery', '10% Service Charge', 'Spot payment']","6-min walk from Exit B1, Tsuen Wan MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,2,NT,33.57142857142857,300,0,8.0,4.0,6.0,0,1,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1667854597291518,0.0466666666666666,0.1564211807668898,0.1564211807668898,0.03508771929824561,0.058116232464929855,0.5,0.1875
510,OKINAWA GYOMIN SHOKUDO 沖繩漁民食堂,$51-100,3196,71,3,Japanese,Yau Ma Tei,85,0,1.0,40.0,['Cash'],['0'],"4-min walk from Exit C, Yau Ma Tei MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,2,KL,23.666666666666668,75,0,1.0,1.0,4.0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0498930862437633,0.02,0.0511259890444309,0.0511259890444309,0.008771929824561403,0.038076152304609215,0.0,0.0
511,TeaWood Taiwanese Cafe & Restaurant 茶木‧台式休閒餐廳,$51-100,3208,165,8,Taiwan,Tsuen Wan,248,0,21.0,40.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'AE', 'UnionPay', 'Apple Pay', 'Google Pay']","['Eco-Friendly', 'Spot payment']","Exit A1, Tsuen Wan West MTR Station, Exit D, Tsuen Wan West MTR Station",4.0,4.0,3.0,4.0,3.0,18.0,2,NT,20.625,75,0,9.0,2.0,5.0,0,0,0,0,1,0,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1168923734853884,0.0533333333333333,0.1503347534996956,0.1503347534996956,0.18421052631578946,0.038076152304609215,0.5714285714285714,0.0625
512,Chit Chai Private Studio,$51-100,3212,31,0,Japanese,Yuen Long,38,0,0.0,40.0,,,,4.0,4.0,3.0,4.0,3.0,17.5,2,NT,31.0,75,0,4.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0213827512473271,0.0,0.0225197808886183,0.0225197808886183,0.0,0.038076152304609215,0.21428571428571427,0.25
513,8 char (Wang Yip South Street) 8號茶居 (宏業南街),$51-100,3241,162,2,Guangdong,Yuen Long,180,0,2.0,40.0,"['AlipayHK', 'Alipay', 'Cash', 'Octopus']","['Online Reservation', 'Wi-Fi', 'May Bring Your Own Wine', 'Phone Reservation', 'Reward Dining Points', 'Spot payment']","5-min walk from Exit F, Long Ping MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,2,NT,81.0,75,0,4.0,6.0,5.0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1147540983606557,0.0133333333333333,0.1089470480827754,0.1089470480827754,0.017543859649122806,0.038076152304609215,0.21428571428571427,0.3125
514,Ca-Tu-Ya 吉豚屋吉列豬扒專門店,$51-100,3252,42,6,Japanese,North Point,85,0,6.0,47.0,"['AlipayHK', 'Alipay', 'Cash', 'Octopus']","['Wi-Fi', 'Alcoholic Drinks', 'Kid-friendly', 'Phone Reservation', '10% Service Charge', 'Spot payment']","3-min walk from Exit B, Fortress Hill MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,2,HK,7.0,75,0,4.0,6.0,3.0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0292230933713471,0.04,0.0511259890444309,0.0511259890444309,0.05263157894736842,0.04509018036072144,0.21428571428571427,0.3125
515,Tamago-EN (Telford Plaza) たまご園 (德福廣場),$101-200,3256,60,7,Japanese,Kowloon Bay,110,0,0.0,56.0,,,,4.0,4.0,4.0,4.0,3.0,18.0,2,KL,8.571428571428571,150,0,7.0,7.0,5.0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0420527441197434,0.0466666666666666,0.0663420572124163,0.0663420572124163,0.0,0.05410821643286572,0.4285714285714286,0.375
516,Gyujin Shabu Shabu & Sukiyaki Restaurant (Yoho Mall) 牛陣 (形點),$101-200,3267,86,10,Japanese,Yuen Long,117,0,7.0,56.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'UnionPay']","['10% Service Charge', 'Spot payment']","2-min walk from Exit F, Yuen Long MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,2,NT,8.6,150,0,6.0,2.0,2.0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0605844618674269,0.0666666666666666,0.0706025562994522,0.0706025562994522,0.06140350877192982,0.05410821643286572,0.3571428571428571,0.0625
517,Coffee + Space 咖啡空間,$51-100,3270,102,2,International,North Point,118,0,1.0,40.0,"['Cash', 'Octopus']","['Online Reservation', 'Wi-Fi', 'Phone Reservation', 'Reward Dining Points', 'Live Music', 'TV Broadcast']","4-min walk from Exit B, Fortress Hill MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,2,HK,51.0,75,0,2.0,6.0,4.0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0719885958660014,0.0133333333333333,0.0712111990261716,0.0712111990261716,0.008771929824561403,0.038076152304609215,0.07142857142857142,0.3125
518,Men Wah Bing Teng 敏華冰廳,$51-100,3275,75,8,Hong Kong Style,Kowloon Bay,198,0,38.0,40.0,"['AlipayHK', 'Alipay', 'Cash', 'Octopus', 'WeChat Pay']","['Eco-Friendly', 'Spot payment']","2-min walk from Exit B, Kowloon Bay MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,2,KL,9.375,75,0,5.0,2.0,2.0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0527441197434069,0.0533333333333333,0.1199026171637249,0.1199026171637249,0.3333333333333333,0.038076152304609215,0.2857142857142857,0.0625
519,OEDO Japanese Restaurant 大江戶日本料理,$201-400,3308,56,6,Japanese,North Point,93,0,1.0,100.0,"['Visa', 'Master', 'Cash', 'AE', 'UnionPay', 'JCB']","['Alcoholic Drinks', 'May Bring Your Own Wine', 'Cake-cutting', 'Parking', 'Phone Reservation', '10% Service Charge']","Exit B3, North Point MTR Station",3.0,4.0,3.0,4.0,3.0,17.0,2,HK,9.333333333333334,300,0,6.0,6.0,4.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0392017106200997,0.04,0.0559951308581862,0.0559951308581862,0.008771929824561403,0.09819639278557113,0.3571428571428571,0.3125
520,Lo Yau Kee (Waldorf Centre) 滷友記 (華都中心),Below $50,3312,156,4,Hong Kong Style,Tsuen Wan,173,0,2.0,30.0,"['AlipayHK', 'Alipay', 'Cash', 'Octopus']",['Spot payment'],"4-min walk from Exit B2, Tsuen Wan MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,2,NT,39.0,25,0,4.0,1.0,4.0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1104775481111903,0.0266666666666666,0.1046865489957395,0.1046865489957395,0.017543859649122806,0.028056112224448898,0.21428571428571427,0.0
521,Shari Shari Kakigori House 氷屋 (奧卑利街),$51-100,3313,57,2,Japanese,Central,86,0,2.0,30.0,"['AlipayHK', 'Cash', 'WeChat Pay']","['Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Delivery', '10% Service Charge']","8-min walk from Exit C, Hong Kong MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,2,HK,28.5,75,0,3.0,5.0,8.0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0399144689950106,0.0133333333333333,0.0517346317711503,0.0517346317711503,0.017543859649122806,0.028056112224448898,0.14285714285714285,0.25
522,Gyuugoku Stone Grill Steak (Nathan Road) 牛極 (彌敦道),$51-100,3321,95,2,Japanese,Yau Ma Tei,112,0,10.0,40.0,"['AlipayHK', 'Alipay', 'Cash']","['Online Reservation', 'Phone Reservation', 'Reward Dining Points', 'Exclusive Online Booking', 'Spot payment']","3-min walk from Exit C, Yau Ma Tei MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,2,KL,47.5,75,0,3.0,5.0,3.0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0669992872416251,0.0133333333333333,0.0675593426658551,0.0675593426658551,0.08771929824561403,0.038076152304609215,0.14285714285714285,0.25
523,"YAKINIKU LIKE (Telford Plaza, Phase 1) 燒肉LIKE (德福廣場1期)",$51-100,3324,15,1,Japanese,Kowloon Bay,34,0,11.0,40.0,"['Visa', 'Master', 'AlipayHK', 'Octopus', 'Apple Pay', 'Google Pay']",['0'],"13-min walk from Exit B, Kowloon Bay MTR Station",4.0,3.0,3.0,3.0,3.0,16.0,2,KL,15.0,75,0,6.0,1.0,13.0,0,0,0,1,0,0,0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0099786172487526,0.0066666666666666,0.0200852099817407,0.0200852099817407,0.09649122807017543,0.038076152304609215,0.3571428571428571,0.0
524,一番日本料理,$51-100,3328,221,21,Japanese,Yuen Long,288,0,0.0,40.0,,,,4.0,4.0,3.0,4.0,3.0,17.5,2,NT,10.523809523809524,75,0,4.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1568068424803991,0.14,0.1746804625684723,0.1746804625684723,0.0,0.038076152304609215,0.21428571428571427,0.25
525,Farm Chap,Below $50,3348,13,2,Hong Kong Style,North Point,20,0,1.0,30.0,['0'],['0'],"5-min walk from Exit A, Fortress Hill MTR Station",3.0,3.0,4.0,4.0,3.0,17.0,2,HK,6.5,25,0,1.0,1.0,5.0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0085531004989308,0.0133333333333333,0.0115642118076689,0.0115642118076689,0.008771929824561403,0.028056112224448898,0.0,0.0
526,Second Impression,$51-100,3359,35,1,Western,Tsuen Wan,46,0,0.0,40.0,,,,4.0,4.0,3.0,4.0,3.0,17.5,2,NT,35.0,75,0,4.0,5.0,5.0,0,0,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0242337847469707,0.0066666666666666,0.0273889227023737,0.0273889227023737,0.0,0.038076152304609215,0.21428571428571427,0.25
527,Tamago-EN (YOHO MALL) たまご園 (形點),$101-200,3363,74,9,Japanese,Yuen Long,150,0,6.0,35.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus']","['Alcoholic Drinks', 'May Bring Your Own Wine', 'Cake-cutting', 'Phone Reservation', 'Delivery', '10% Service Charge', 'Spot payment']","10-min walk from Exit H, Yuen Long MTR Station",3.0,3.0,3.0,4.0,3.0,16.0,2,NT,8.222222222222221,150,0,6.0,7.0,10.0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.052031361368496,0.06,0.0906877662811929,0.0906877662811929,0.05263157894736842,0.033066132264529056,0.3571428571428571,0.375
528,KURI Cafe,$101-200,3372,56,0,Western,Kowloon Bay,79,0,2.0,56.0,"['AlipayHK', 'Alipay', 'Cash']",['Spot payment'],"9-min walk from Exit B, Kowloon Bay MTR Station",4.0,4.0,3.0,4.0,4.0,19.0,2,KL,56.0,150,0,3.0,1.0,9.0,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0392017106200997,0.0,0.0474741326841144,0.0474741326841144,0.017543859649122806,0.05410821643286572,0.14285714285714285,0.0
529,九丁目燒肉料理,$201-400,3381,125,0,Japanese,Yuen Long,129,0,0.0,60.0,,,,4.0,4.0,4.0,4.0,3.0,19.0,2,NT,125.0,300,0,8.0,8.0,4.0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0883820384889522,0.0,0.0779062690200852,0.0779062690200852,0.0,0.058116232464929855,0.5,0.4375
530,Tian Jian IZAKAYA 天澗居酒屋,$201-400,3388,41,2,Japanese,Yuen Long,46,0,0.0,60.0,,,,4.0,4.0,4.0,4.0,3.0,19.0,2,NT,20.5,300,0,8.0,8.0,4.0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0285103349964362,0.0133333333333333,0.0273889227023737,0.0273889227023737,0.0,0.058116232464929855,0.5,0.4375
531,Smoko,$51-100,3396,27,1,Western,North Point,40,0,1.0,40.0,['Cash'],['0'],"3-min walk from Exit A, Fortress Hill MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,2,HK,27.0,75,0,1.0,1.0,3.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0185317177476835,0.0066666666666666,0.0237370663420572,0.0237370663420572,0.008771929824561403,0.038076152304609215,0.0,0.0
